0.000000,0.004062,-1.571002,-1.565737,4.709700,1.570443,0.004572,-0.045676,-0.012971,-0.034410,0.069660,0.011367,-0.028450
0.097436,-0.000389,-1.572266,-1.569090,4.716487,1.571551,0.001800,-0.039357,-0.007156,-0.022105,0.052574,-0.003382,0.022143
0.194872,-0.003608,-1.572396,-1.570045,4.719945,1.569784,0.008887,-0.031074,0.003564,-0.001221,0.022741,-0.029767,0.111656
0.292309,-0.006444,-1.571571,-1.569328,4.720919,1.565750,0.023559,-0.030640,0.012383,0.013053,0.000879,-0.050374,0.179793
0.389745,-0.009579,-1.569983,-1.567501,4.720116,1.559967,0.043924,-0.036424,0.019229,0.022290,-0.014377,-0.066067,0.230226
0.487181,-0.013542,-1.567824,-1.564984,4.718117,1.552875,0.068423,-0.047010,0.024080,0.027852,-0.024245,-0.077592,0.266133
0.584617,-0.018739,-1.565291,-1.562073,4.715392,1.544847,0.095786,-0.061166,0.026950,0.030868,-0.029830,-0.085616,0.290243
0.682053,-0.025462,-1.562572,-1.558969,4.712304,1.536191,0.124984,-0.077822,0.027919,0.032276,-0.032109,-0.090741,0.304922
0.779490,-0.033905,-1.559850,-1.555784,4.709135,1.527164,0.155207,-0.096057,0.027077,0.032863,-0.031928,-0.093464,0.312178
0.876926,-0.044180,-1.557296,-1.552564,4.706082,1.517977,0.185819,-0.115071,0.024543,0.033270,-0.030037,-0.094246,0.313726
0.974362,-0.056329,-1.555068,-1.549300,4.703281,1.508798,0.216343,-0.134175,0.020489,0.034015,-0.027077,-0.093489,0.311042
1.071798,-0.070328,-1.553303,-1.545936,4.700806,1.499759,0.246432,-0.152774,0.015102,0.035468,-0.023596,-0.091531,0.305332
1.169234,-0.086101,-1.552125,-1.542389,4.698683,1.490961,0.275844,-0.170362,0.008565,0.037904,-0.020021,-0.088676,0.297616
1.266671,-0.103526,-1.551634,-1.538549,4.696904,1.482478,0.304429,-0.186505,0.001109,0.041528,-0.016706,-0.085184,0.288734
1.364107,-0.122445,-1.551908,-1.534296,4.695427,1.474361,0.332110,-0.200839,-0.007032,0.046416,-0.013917,-0.081255,0.279347
1.461543,-0.142664,-1.553004,-1.529504,4.694192,1.466644,0.358866,-0.212935,-0.016190,0.055052,-0.015065,-0.077552,0.271013
1.558979,-0.163940,-1.555064,-1.523568,4.692492,1.459249,0.384923,-0.224236,-0.026687,0.064745,-0.014952,-0.073154,0.262133
1.656415,-0.186362,-1.558205,-1.516887,4.691279,1.452388,0.409949,-0.234731,-0.037423,0.072457,-0.009953,-0.068595,0.254916
1.753852,-0.209683,-1.562356,-1.509448,4.690552,1.445881,0.434599,-0.237330,-0.044479,0.076452,-0.007493,-0.064672,0.248894
1.851288,-0.232611,-1.566872,-1.501989,4.689818,1.439785,0.458451,-0.234067,-0.051004,0.082670,-0.009730,-0.061980,0.245928
1.948724,-0.255296,-1.572296,-1.493338,4.688656,1.433803,0.482524,-0.228176,-0.057112,0.095986,-0.016546,-0.059054,0.242245
2.046160,-0.277076,-1.578002,-1.483284,4.686594,1.428278,0.505658,-0.221382,-0.058389,0.109938,-0.018301,-0.052969,0.227139
2.143596,-0.298437,-1.583674,-1.471914,4.685090,1.423481,0.526787,-0.211596,-0.059793,0.123073,-0.011547,-0.048205,0.215444
2.241033,-0.318310,-1.589654,-1.459300,4.684344,1.418884,0.547642,-0.201523,-0.059318,0.128784,-0.002970,-0.043318,0.204436
2.338469,-0.337709,-1.595233,-1.446817,4.684511,1.415039,0.566626,-0.206328,-0.053597,0.126715,0.004082,-0.039912,0.186987
2.435905,-0.358518,-1.600099,-1.434607,4.685139,1.411106,0.584081,-0.208384,-0.045164,0.122313,0.007727,-0.038146,0.180176
2.533341,-0.378317,-1.604034,-1.422982,4.686017,1.407606,0.601737,-0.189302,-0.046396,0.123486,0.015958,-0.033350,0.179323
2.630777,-0.395408,-1.609140,-1.410543,4.688249,1.404607,0.619026,-0.176126,-0.054632,0.128626,0.024539,-0.033407,0.177461
2.728214,-0.412639,-1.614681,-1.397916,4.690799,1.401096,0.636320,-0.150532,-0.052360,0.129619,0.026893,-0.030612,0.177891
2.825650,-0.424742,-1.619343,-1.385284,4.693490,1.398642,0.653692,-0.120648,-0.047565,0.129089,0.029793,-0.026561,0.174651
2.923086,-0.436150,-1.623950,-1.372760,4.696605,1.395920,0.670354,-0.099752,-0.042841,0.121535,0.034217,-0.026062,0.165599
3.020522,-0.444181,-1.627692,-1.361600,4.700158,1.393563,0.685963,-0.081866,-0.038555,0.110930,0.037450,-0.027919,0.155171
3.117958,-0.452103,-1.631463,-1.351143,4.703903,1.390479,0.700593,-0.076438,-0.034485,0.097535,0.036271,-0.031730,0.144407
3.215395,-0.459077,-1.634412,-1.342593,4.707226,1.387379,0.714104,-0.062180,-0.035562,0.088050,0.036757,-0.033823,0.129875
3.312831,-0.464220,-1.638393,-1.333984,4.711066,1.383888,0.725902,-0.058110,-0.046813,0.090183,0.038467,-0.041417,0.116878
3.410267,-0.470401,-1.643535,-1.325019,4.714722,1.379308,0.736880,-0.049920,-0.057081,0.092216,0.037159,-0.046309,0.106616
3.507703,-0.473948,-1.649517,-1.316014,4.718307,1.374864,0.746678,-0.044705,-0.070722,0.097834,0.036495,-0.049695,0.094846
3.605139,-0.479113,-1.657316,-1.305954,4.721834,1.369624,0.755363,-0.053897,-0.086390,0.107881,0.033706,-0.056482,0.086115
3.702576,-0.484452,-1.666352,-1.294991,4.724875,1.363857,0.763460,-0.050362,-0.104901,0.120949,0.035271,-0.062870,0.075034
3.800012,-0.488927,-1.677759,-1.282384,4.728707,1.357372,0.769985,-0.053655,-0.129127,0.139265,0.042372,-0.072494,0.066106
3.897448,-0.494908,-1.691515,-1.267852,4.733132,1.349730,0.776342,-0.059370,-0.145934,0.151552,0.047631,-0.080554,0.055676
3.994884,-0.500496,-1.706197,-1.252851,4.737989,1.341675,0.780835,-0.069683,-0.158630,0.161844,0.053545,-0.086608,0.040424
4.092320,-0.508487,-1.722428,-1.236313,4.743567,1.332852,0.784219,-0.093258,-0.168598,0.171982,0.058564,-0.092113,0.026942
4.189757,-0.518670,-1.739052,-1.219336,4.749402,1.323724,0.786085,-0.110618,-0.175729,0.178663,0.063014,-0.094620,0.011646
4.287193,-0.530043,-1.756673,-1.201497,4.755846,1.314413,0.786489,-0.131863,-0.185943,0.189505,0.069438,-0.097339,0.001906
4.384629,-0.544366,-1.775287,-1.182407,4.762933,1.304756,0.786456,-0.145729,-0.192769,0.195625,0.074466,-0.097341,-0.003101
4.482065,-0.558442,-1.794238,-1.163375,4.770358,1.295444,0.785885,-0.154575,-0.197753,0.198803,0.079482,-0.094075,-0.006918
4.579501,-0.574489,-1.813824,-1.143666,4.778422,1.286423,0.785108,-0.169120,-0.201151,0.203619,0.083774,-0.090592,-0.007839
4.676938,-0.591399,-1.833437,-1.123695,4.786683,1.277790,0.784357,-0.172667,-0.201518,0.206507,0.084484,-0.085379,-0.008437
4.774374,-0.608137,-1.853094,-1.103423,4.794886,1.269785,0.783464,-0.174051,-0.202903,0.212979,0.082687,-0.078959,-0.004178
4.871810,-0.625316,-1.872977,-1.082191,4.802797,1.262403,0.783543,-0.166956,-0.197784,0.213764,0.080532,-0.073165,0.002298
4.969246,-0.640672,-1.891637,-1.061767,4.810579,1.255527,0.783912,-0.153903,-0.187915,0.207788,0.079891,-0.067630,0.008032
5.066682,-0.655308,-1.909596,-1.041699,4.818365,1.249224,0.785108,-0.144458,-0.177243,0.199528,0.078957,-0.063977,0.011908
5.164119,-0.668823,-1.926177,-1.022884,4.825966,1.243060,0.786233,-0.135467,-0.166736,0.186843,0.078105,-0.058706,0.007881
5.261555,-0.681706,-1.942089,-1.005289,4.833586,1.237784,0.786644,-0.131856,-0.164384,0.178820,0.077936,-0.050567,0.004824
